img_fName,img_w,img_h,bbx_xtl,bbx_ytl,bbx_xbr,bbx_ybr,class_label
64c3bdfb-785d-4827-8bbf-f01fc7f49d33.jpeg,1284,2778,358,792,895,1530,japonicus/koreicus
f4749b16-d07d-4385-876e-42d3614847e6.jpeg,4000,2250,1580,734,2031,1161,culex
a3761fbd-9f75-4ed8-b7af-49b8a2473f2a.jpeg,768,1024,314,516,428,616,culex
14a6e372-e76c-4605-8a31-d401fed08aaa.jpeg,1063,1174,250,552,689,861,culex
1192ddba-4f02-4aa0-8ca2-1afd1b8c1147.jpeg,3024,4032,821,1280,1609,1896,culex
069ee70b-c838-4c57-8b92-75cf7b663716.jpeg,2576,1932,927,867,1528,1362,culex
2d7de9d1-8bc5-47d5-ab98-a1748bbdb4b2.jpeg,768,1024,157,435,498,681,culex
9b822597-83de-4562-968d-185245712aea.jpeg,2560,1920,638,518,1466,1183,albopictus
efd5572a-cf9d-4902-a4fe-df9eff877497.jpeg,3000,4000,957,1177,1716,2002,culex
ff2271de-f2ae-4363-8628-5e2d8b8cb596.jpeg,3024,4032,1192,1698,1574,2172,culex
fe49764e-81cf-47af-ac80-2b73ef427dea.jpeg,1103,983,348,130,671,592,albopictus
4fd94c6c-8b9b-4075-9f88-d164b6cfbbc4.jpeg,1024,1821,337,551,607,854,culex
519d0ae0-6dad-4ec7-a77f-10ea34aca4ae.jpeg,3024,4032,1254,1913,1872,2462,culex
d2af01a4-f95c-481e-a74f-c6c45e25d935.jpeg,768,1024,360,344,501,462,albopictus
2903a926-dd93-466b-8207-b2a021992e3d.jpeg,1079,1082,498,435,654,626,culex
29e97b78-14de-4d7a-a9cd-7702c1331232.jpeg,1024,2219,354,599,763,1011,culex
c7eae904-25ec-4f0c-946e-d0b9ee4a71b2.jpeg,2217,1024,962,432,1226,761,culex
cefacda9-39e3-43fe-a6d8-5c011afbbc92.jpeg,3120,4160,1240,1762,1763,2497,albopictus
588c2df7-b665-4663-84af-8077e6ef821b.jpeg,3468,4624,801,974,3071,3713,albopictus
540f3860-cfbc-4661-8bb1-d54a229e3a91.jpeg,2448,3264,523,162,2207,2995,albopictus
87a72b95-ecb8-4580-86de-5b03d2f2fdf6.jpeg,3264,1840,1904,970,2113,1159,albopictus
3c700781-b669-40fa-9dc9-20e85e37590f.jpeg,1024,1365,201,543,617,925,culex
5dd719a5-9045-4c93-b57e-94d38b36dbac.jpeg,517,484,169,173,279,310,albopictus
e1ba52a0-5bde-49b4-9c66-11a807ff2fbf.jpeg,768,1024,328,574,460,687,albopictus
4b31a9ae-50be-455a-b8fd-e1a7a870850f.jpeg,765,1024,267,403,418,669,culex
fb5e90e7-7425-4b84-9089-ca4328edf0eb.jpeg,768,1024,153,495,237,574,culex
28c92f37-8d52-4e5a-9a64-19d48cb40f72.jpeg,750,810,328,331,445,442,albopictus
0d73fefc-8a28-4b09-9da3-8f0d67715a7b.jpeg,1844,4000,510,1547,1137,2380,albopictus
8b238e76-cf71-4899-8c89-e9c06ab64ea2.jpeg,1024,1365,311,707,589,961,culex
1138cfd9-60d6-4e9a-839d-c04414a29919.jpeg,1024,1365,242,393,753,1039,albopictus
16d8621b-d34a-498d-97c7-72708ef8842e.jpeg,3024,4032,1510,2026,1895,2446,culex
6a8f3442-0f87-4f0e-9d36-a19e0618fe4a.jpeg,1170,2532,34,589,1136,1959,albopictus
a3e7be46-de84-4f34-9ea4-e5f85713164c.jpeg,3024,4032,695,577,2557,2795,albopictus
59f2e77a-791a-4de3-91db-a4504b4b94a8.jpeg,1024,1023,423,524,688,738,culex
064e7c53-8fc3-443c-be71-54ed2e975be1.jpeg,3456,4608,1136,923,2806,2873,japonicus/koreicus
ccd9f57c-a5d6-4b71-8167-a39dbb3a7b2a.jpeg,1641,2189,825,795,1299,1340,culex
f020830d-03ec-4321-8e92-1d8b68b7bd4a.jpeg,1328,1771,441,521,990,1234,culex
314d786c-d3f5-4238-930c-3d92eb0b6a57.jpeg,1024,1365,279,427,827,701,culex
b238d79f-3682-4fbe-b27c-64978f08e658.jpeg,5984,3376,2212,1616,2839,2429,albopictus
5113dd2e-1356-4f4b-a9ec-6fad920dc3c9.jpeg,4896,3672,1521,1788,2059,2751,albopictus
2437c19d-caff-4296-8b9f-975aa038a8c7.jpeg,1024,1820,148,321,921,977,culex
15d37fde-3464-4fc6-b67e-63032cdf950c.jpeg,4000,1846,1196,260,2672,1462,albopictus
3bde299c-078c-48ce-95b0-5577bf0ea593.jpeg,3024,3024,1425,1355,2152,1906,culex
6dc7dcbc-5370-4809-8eff-a332d5037e80.jpeg,768,1024,166,264,590,675,culex
e81386cc-12e0-4839-a0e1-ee05c15463b2.jpeg,1024,1365,348,655,688,1054,culex
2ae8a354-8aef-48c6-a1a4-d6644fba938a.jpeg,3000,4000,482,966,2509,2714,albopictus
5f6b9da5-95c4-4635-af51-895c2fa32411.jpeg,3024,4032,348,102,3024,3803,albopictus
30ddad98-0758-4ecd-afee-3972bbfc6ff2.jpeg,1024,1365,448,328,605,639,culex
749794f8-a1d1-43f9-be45-4c8cf034ce26.jpeg,1440,2560,263,886,893,1425,albopictus
f34d7dc6-2350-4c45-800c-903fcc6c4d4e.jpeg,2304,4096,604,1597,1099,2002,culex
3872deaa-1c9b-42f0-bac2-26b17afc94f9.jpeg,3120,4160,974,1585,1662,2288,albopictus
74d5a7ab-14f8-46f5-9e71-77018164bab7.jpeg,768,1024,183,329,368,573,culex
c6f8530e-19f0-40e9-be5d-18fd0d633330.jpeg,1908,4032,79,1447,980,2306,culex
9222006a-64bc-4b1d-b0f9-0bff0639d53c.jpeg,768,1024,267,391,411,554,culex
4ca80139-0fbd-49e7-94c0-0166d69d60db.jpeg,768,1024,208,327,510,672,culex
e509b7ca-0fc1-457e-9691-ca840b629976.jpeg,3000,4000,1134,1889,1894,2442,culex
f8341456-f803-46fa-b30a-708d099d96fa.jpeg,953,908,187,112,858,758,albopictus
14d2e795-a0cb-438c-9cb2-fb236eea30b8.jpeg,2240,4608,774,1841,1655,2807,albopictus
c2151762-2d49-4d83-b03b-a6932a189051.jpeg,2527,2464,221,586,2222,2323,japonicus/koreicus
27f0d926-785c-480f-889a-9e2ce52a3abc.jpeg,1200,1600,354,300,766,1053,albopictus
3f7163c3-e0ad-4874-9681-af6d30acdcd1.jpeg,4032,3024,1869,1164,2412,1562,albopictus
115d723d-f6cd-4096-b621-64cb4d2e166b.jpeg,4032,2016,1270,546,1769,964,culex
6aa63cbc-68a9-433f-a6be-f54549d42936.jpeg,1024,2163,109,411,869,1008,culex
8341b364-d8a0-4552-8510-db361a235866.jpeg,3024,4032,519,172,3024,3704,culex
f1dac992-17bb-4a0a-ac89-24a25e0d8b5b.jpeg,4000,3000,303,642,1053,1258,culex
6e34cc8c-ef89-44e1-aaf0-460058f3d88b.jpeg,2576,1160,1154,451,1630,843,culex
4b73d0bf-e7d2-4a94-9110-66d09706e5a5.jpeg,2219,1024,1033,396,1305,584,albopictus
426469c8-bff4-40ff-afae-8c54fbea8f40.jpeg,3024,4032,1225,1948,1920,2769,culiseta
8073b346-a6a8-4a48-a84d-a3ae497109c5.jpeg,4032,3024,1796,940,2344,1289,culex
626707d0-0bdd-4914-a648-566e341b8287.jpeg,1024,2217,360,1119,571,1301,albopictus
ca58bdd7-820c-4939-9007-311462e698e5.jpeg,1836,3264,725,1215,1424,1873,albopictus
4a8f1031-d5d0-4bcb-93ac-6df10fdab98d.jpeg,1066,1422,121,386,840,1274,albopictus
e3f770e9-82db-4ec2-979f-b2f384578eac.jpeg,2268,4032,1072,1785,1283,1981,albopictus
906b80a4-e148-4931-af11-271aabb84f37.jpeg,1024,1365,180,147,752,797,culex
78265839-7842-4b05-bddf-f2db42b2c24b.jpeg,768,1024,328,465,424,530,culex
de041d27-8cec-47e9-a367-2f33d429cce6.jpeg,1638,1379,477,493,766,854,culex
a1aca7ec-c709-4da9-b976-2be3525245c6.jpeg,2136,4624,477,1797,1566,2904,culex
7c9c4aec-b2de-480d-9745-4b56912bf8ee.jpeg,3024,4032,542,1233,1930,2582,culex
19856ed7-1405-4ac5-bbef-bbfa580b8e7c.jpeg,3000,3000,1632,1681,1986,2144,japonicus/koreicus
17db862d-61d3-4279-a21f-9a75c8630799.jpeg,2268,4032,125,932,1988,2457,culex
8a085049-05ac-466d-a8d0-be2d5628913e.jpeg,1024,1365,420,559,666,795,culex
c1be6c65-4a43-4d30-9725-cf9037c35c7d.jpeg,3472,4640,1629,2861,2079,3240,albopictus
b90c8241-93fe-4297-813f-c5e637675ed2.jpeg,3024,4032,861,1971,1500,2407,culex
293497b1-7c46-454d-90d6-d6fddb3608ec.jpeg,768,1024,277,391,396,577,culex
ddfea675-a9fb-41b2-a99a-29f26e3a618c.jpeg,3024,4032,1101,1578,1967,2193,culex
6b92d697-7509-4897-818d-2bdd07622a6d.jpeg,1024,1820,200,1003,409,1201,culiseta
a6902880-387e-4bdf-8f2a-56079cd8d929.jpeg,1024,2273,394,947,787,1298,culex
4b0f8d35-ecd2-499d-a701-bf7167d8c3e7.jpeg,1024,1365,438,549,687,806,culiseta
dfc4807e-c75a-47b3-9683-d06d65071d33.jpeg,1024,2217,86,851,566,1207,culex
f8e67877-155a-4471-8465-672e8283a571.jpeg,3024,4032,825,1429,2712,2871,culex
4c01ec81-82ae-431f-91e1-2cb2a45eb3b0.jpeg,3024,4032,1316,1886,1864,2438,culiseta
12966d93-bff9-4623-89f9-c402fbfe39f4.jpeg,2336,4160,1025,1803,1616,2340,albopictus
4c8aa212-4246-40ce-813e-42571c06169d.jpeg,2240,2424,1158,1757,1523,2055,albopictus
aaaf404e-4f03-403e-adfa-cd0ae23c4767.jpeg,513,845,37,143,484,583,albopictus
2855d55f-6332-42d3-803c-97245dfc0a8c.jpeg,4128,2322,1745,862,2447,1595,albopictus
6bbf8bdf-e526-42cb-a946-04715cf13554.jpeg,572,578,181,114,369,395,albopictus
8362a578-94e4-4837-baf1-4f520431fe44.jpeg,1024,1365,510,233,768,514,culex
425dead8-4f14-4994-850f-4045262c78a9.jpeg,3000,4000,394,1555,2434,3224,albopictus
4fcba6ac-97bc-4ec2-ab1c-e104043a44b9.jpeg,768,1024,314,428,656,676,culex
6b86b685-c075-449b-a6dd-9a076ff90c45.jpeg,1036,793,345,207,688,568,albopictus
69255395-d3d3-49d5-8b1b-41404d3eb980.jpeg,3024,4032,1381,368,2196,1152,culex
9b598d61-6e8f-4cb0-bb25-83c31d1310f8.jpeg,3024,4032,1377,1711,1608,2104,albopictus
e8e8fe82-6df2-4cf9-be57-1dfa9d5689a1.jpeg,3072,4096,1387,1046,1975,1796,albopictus
7141dc07-dbfc-4551-991a-dbdadaf32255.jpeg,1212,703,538,240,759,590,culex
213288f7-f08f-4a8a-b4cb-a7535ecf62a5.jpeg,1024,1365,403,671,583,867,culex
2f39c527-e5fc-4d33-bc5b-26424397267a.jpeg,768,1024,319,540,403,617,albopictus
e5754309-21e1-461c-8b2e-35da9409e2fc.jpeg,1365,1024,437,385,929,733,culex
e5e5a352-0ef6-4b89-9619-5428421fbedb.jpeg,3264,2448,1498,914,1968,1211,culex
1317a4f7-1751-4c03-88f4-00f54359549e.jpeg,3024,3024,192,398,2380,2247,culiseta
a08b997e-c531-495e-b447-a276969a6006.jpeg,1024,2844,247,942,644,1369,culex
8c297a73-7609-44f5-bf92-a8677b0cb2bd.jpeg,1024,1365,313,812,589,1092,culex
ceb6ebff-116b-41dd-90f4-14c8fa9f4bde.jpeg,3024,4032,1269,1927,1644,2364,albopictus
0fef6dbd-f0a9-49cb-b1af-6f4ff84cee25.jpeg,3024,4032,1151,1757,1801,2408,albopictus
838286db-5c50-4087-bbb0-a93d364675d3.jpeg,1116,1728,339,1029,575,1272,albopictus
858971fe-579a-416e-96a4-e0438cc95708.jpeg,3648,2736,417,499,2351,2161,culiseta
4fa729e7-a663-4573-ab60-d2859c2d7f86.jpeg,3968,2976,1730,575,2517,1789,albopictus
b483b596-55f8-4841-a849-cb4d1269c227.jpeg,1920,1920,802,596,1189,970,albopictus
0f9e6ef2-98b0-45b3-b0d2-e34f3aae55ca.jpeg,1024,1365,252,308,893,1172,culex
dda325da-70b1-47bc-811b-60ba843f8fdf.jpeg,4032,3024,1270,552,2753,1942,albopictus
36da4e22-448e-4ef5-9da2-cf1369efb361.jpeg,768,1024,250,340,400,544,culiseta
681706df-756c-4b55-b5f2-4c844eaa3920.jpeg,1506,1351,32,95,1308,1252,albopictus
91538e95-be41-4a08-8fa5-61b6eba56fd3.jpeg,4624,3468,2471,903,2880,1801,culex
9eabe0d2-93a2-4e9f-93b1-638e1bdf1221.jpeg,4160,2340,1256,501,2409,1706,albopictus
066a3dc6-cacf-425f-bfc3-a27a1f82cbaa.jpeg,900,1315,203,253,764,874,albopictus
c429b5e1-06d1-40d0-8d67-bd671d6c4243.jpeg,3024,4032,639,1877,1637,3114,albopictus
a58b86c4-cc2c-4cde-9a4b-26d896abe3f6.jpeg,4000,1846,1873,658,2360,1117,albopictus
94056d20-5725-4123-aea5-59b7a34e3266.jpeg,1024,1365,436,539,554,665,culex
46434b8e-e7c7-4b11-ae80-7099b8f8d9ef.jpeg,1365,1024,698,478,815,618,culex
11924d04-69fe-469d-8d1c-119bc0f0b94f.jpeg,3024,4032,722,1155,3024,3956,culex
25793a99-de39-4b0b-9119-a14ead2205f0.jpeg,661,576,88,126,439,382,albopictus
b45711ca-03c3-44bc-ac20-1bfc0a7511ae.jpeg,1820,1024,842,188,1051,448,culex
a0c9df55-9054-4fa4-9a23-bd7cf20cc2b9.jpeg,3024,4032,891,1839,1887,2505,albopictus
a4bfda3c-6de1-4b07-8cba-aa6dcb538aef.jpeg,4032,3024,1563,1658,1974,2103,culex
e8d8c89b-e284-4024-90dc-c46ddadba16b.jpeg,2592,4608,957,2116,1788,2945,culex
ba889b5a-e5c5-49e3-880c-1e26f59c90a9.jpeg,768,1024,331,330,600,600,culex
17935fec-9c54-4912-a2b0-6fa337ff837e.jpeg,3024,4032,561,1076,2300,3326,culex
a35d2d3e-bbe0-488b-8abb-87b2cb358a6b.jpeg,1303,1474,241,306,759,832,culex
52c60ffd-7c8c-4aa3-9de6-353c92cd9945.jpeg,949,1008,84,273,653,738,albopictus
1aa9ead8-c262-4b3d-bedd-8b8c50486e7e.jpeg,4160,3120,1149,609,2945,2052,albopictus
1b94436c-eb83-4c10-affb-ad8eed7f7ee3.jpeg,2322,4128,1000,1738,1785,2612,culex
80b86c6f-e0a3-4fdb-a900-edcb0884a364.jpeg,3264,2448,1306,1127,1880,1555,albopictus
dcdebd7e-d251-4c79-b920-0e6fe0bc3e28.jpeg,1024,1367,393,231,628,472,culiseta
e4625b2b-f2e9-401e-b6af-4a6a142d77b3.jpeg,4128,3096,786,1109,1756,2091,albopictus
3b6e7afe-2571-479c-aa0d-d88cc64cb0b0.jpeg,751,794,94,30,651,753,albopictus
e99b1179-30c1-445f-a61b-ad7e953a3c97.jpeg,3024,4032,63,700,2297,2619,aegypti
34fe1ece-ddbb-4f14-83c8-a764a80c3c38.jpeg,1024,1365,486,19,799,275,culex
8f3cbdf3-cea0-4163-b09e-1485b1800f2e.jpeg,1365,1024,323,194,587,375,culex
2417346f-1b4a-42af-9458-4c03b1365dee.jpeg,768,1024,284,207,524,542,culex
4662bc3d-8648-4843-b8b6-1e536dc154ea.jpeg,1024,1820,420,649,702,1002,culex
dc9efc10-7b31-45e8-ba35-081f0f49e8bb.jpeg,3024,4032,983,1510,1631,2106,japonicus/koreicus
47430045-cc80-47b2-a047-16aab4559d56.jpeg,1080,660,229,4,799,517,aegypti
77f940d5-80b6-42a8-898f-c49a886606bd.jpeg,3024,4032,1044,1019,2270,2695,culex
79440410-e3c6-4035-857b-99d8687b1b93.jpeg,1152,2048,678,654,924,805,albopictus
1f08e782-4c06-4d88-bd25-f81fc35b420e.jpeg,3024,4032,643,1082,2354,3002,albopictus
5a4fd96e-f5b7-44a6-9a1c-0c49fc5288d7.jpeg,768,1024,222,162,759,781,culex
e377b7eb-cf97-4d87-931b-c42d4c2e7cc0.jpeg,2448,3264,975,1413,1279,1766,albopictus
f9880890-342f-49aa-b14a-18a32135b231.jpeg,1365,1024,443,302,825,714,culex
30266fbc-05a5-43b0-a317-fe6c2b9a680a.jpeg,492,1024,64,199,349,363,culex
45a2706a-1852-4320-9282-638e1c6c2f1a.jpeg,3264,2448,1390,641,1661,1055,albopictus
ee1c51e3-2446-4ab0-af92-c8c8e77f9d73.jpeg,600,703,118,63,449,532,culex
52c910bd-2e21-446f-92d3-95abb274b6c3.jpeg,3168,4224,1079,2207,1699,2842,albopictus
e20a5053-1914-46e7-ba41-a0828743991a.jpeg,3024,4032,1285,2167,1774,2569,culex
cd6c4a37-c3f7-436a-9100-a3169a97c790.jpeg,850,791,280,324,591,654,albopictus
bc6863d3-d96b-4002-967a-376dc96e4ead.jpeg,3024,4032,1293,1832,1661,2261,culex
140f7add-1aa9-4e32-b653-5839f5de0d9f.jpeg,3024,4032,1008,1481,1907,3084,japonicus/koreicus
2ec81b02-5d76-494c-9662-68d21ebdcca6.jpeg,3024,4032,1102,1708,1492,2111,culex
966a953a-d447-4b07-8aa3-ee04eafcf5a9.jpeg,1836,3264,695,1414,1097,1722,albopictus
b8c3e6c4-187c-480c-b36d-a7b0e199bbd5.jpeg,282,375,38,120,250,278,albopictus
2075f6cd-2f61-48bd-9c2d-30385e100bf4.jpeg,1309,1750,195,370,1020,1555,culex
d08a2499-41c6-412f-86f0-a49a68336601.jpeg,768,1024,375,346,652,630,culex
b541bdc6-ec3b-410e-b588-4be64e9722cb.jpeg,2268,4032,576,1346,1646,2664,anopheles
4263710f-3012-4cc5-b380-fcf78db08b85.jpeg,768,1024,255,253,424,423,albopictus
04bd04d4-3b2a-4560-b0ee-dd5315b12e77.jpeg,1160,2576,78,232,651,749,culex
6dcc806f-10ab-42e4-85ef-dda438c3a4b7.jpeg,4128,2322,2328,945,2743,1308,albopictus
59a554ce-6aa0-4140-88c2-953bbca7afd4.jpeg,3024,4032,1642,1595,2149,2089,albopictus
3424f2bc-111a-49c3-9158-574148c60d94.jpeg,561,579,148,86,392,461,albopictus
14e7f298-841a-4fd8-928f-e8682b4345d3.jpeg,2240,4608,648,2617,1576,3403,albopictus
24d95e4b-8387-4209-89eb-0bec27b1e058.jpeg,502,590,117,158,356,367,culex
66659bd6-7f10-4a51-8db2-0525f3e7c4c2.jpeg,3024,4032,455,1087,1830,2782,albopictus
2d60bd3f-032a-4c9a-9e30-2c21ab86b217.jpeg,4032,2268,1350,1193,2473,1966,albopictus
9b6307b0-9fba-4893-a8f2-2e2e179d09fb.jpeg,768,1024,319,477,416,585,culex
52c3c15d-10f4-4b3d-8631-8051b5334e4e.jpeg,3024,4032,1279,1649,1643,2280,culex
ecf90fc0-f1e0-4353-a269-bdc78f970979.jpeg,1024,2106,483,998,634,1133,culex
d0502f83-cf3c-4dc4-891c-3fabc174da39.jpeg,3024,4032,272,1201,2844,3172,culex
c813f31e-d6ec-4662-9652-e96747d86064.jpeg,768,1024,281,371,454,649,culex
665031ba-b816-47b6-863e-22a7d828d304.jpeg,1280,720,438,224,603,436,albopictus
ef3e7737-5b53-4bf5-b0c6-922166723cdb.jpeg,1844,4000,436,1805,1261,2680,albopictus
7e2ce0bb-c8e4-4b47-acd3-6cacb3b4ba16.jpeg,403,830,94,150,327,609,culex
d480c679-5a5f-4050-a484-9a5c60c1e5cf.jpeg,1792,4000,102,1276,1792,3247,albopictus
22cab2c7-3748-4717-baea-373e24eb9e9c.jpeg,1365,1024,311,315,855,790,culex
94d2685e-3636-494f-b0b4-9bdb44d5a674.jpeg,1024,1365,216,401,641,826,japonicus/koreicus
6132cb88-f800-4d16-9c5e-a414b2587c4c.jpeg,3024,4032,1677,2132,2088,2559,culex
2cda4cc8-cecc-4269-9214-a7966f1f9892.jpeg,768,1024,283,511,394,666,culex
afc8dfbc-c6b7-4610-a8cf-feb6ebcb8de3.jpeg,1080,976,277,124,760,891,albopictus
c51f5b44-0692-47bf-9967-f149409c9c75.jpeg,1024,1818,157,556,796,1447,albopictus
bb8371da-4020-49bf-9078-32035c514916.jpeg,1944,2592,357,714,1342,1578,culex
7c2c85dd-7e83-482b-93d8-48b6f4bbaa91.jpeg,1365,1024,423,89,937,732,culex
e5eb8f18-5719-40e5-b2b5-94c8bcd53e5c.jpeg,2448,3264,954,1541,1393,1946,albopictus
875d3d2e-4f2c-40c5-8305-be78461cef52.jpeg,4624,3468,2150,1374,2564,1815,culiseta
d952525e-3fc6-4de6-9211-e9eacacd0e30.jpeg,3096,4128,584,1930,1995,3226,albopictus
83163851-1748-42cb-be05-6b7b816853ce.jpeg,3024,4032,488,47,2698,3464,albopictus
4f002a65-827c-46da-82a9-bc4793e02d8f.jpeg,3024,4032,643,1421,2545,2594,albopictus
aeddf04b-cc7f-427a-ba7d-260cf782e5ed.jpeg,3024,4032,1033,1771,1534,2317,culex
b37407ea-9ff6-4f42-b50d-7284926b1382.jpeg,3000,4000,604,1197,1992,2919,culex
eb2ebc37-1f53-44de-a238-dd9196b30861.jpeg,1365,1024,573,390,778,734,culex
fadedb1c-e472-4e4e-b72b-0eb82e15c392.jpeg,2976,3968,1087,1772,1499,2271,albopictus
f318d074-5333-4b1c-bac2-19d2fef4b042.jpeg,1024,1365,480,564,776,868,culex
e0d8dfa6-dbae-4230-bc8a-f595829f2924.jpeg,768,1024,147,476,358,633,albopictus
618f7692-930b-4553-abf2-c62ab06422ee.jpeg,3024,4032,1161,1203,1777,2015,culex
27fe3a3f-2e13-4f09-8622-e99d834aaed1.jpeg,548,565,270,292,335,367,albopictus
2d86524e-bb3a-4991-98fe-5f58fd4d99fb.jpeg,1960,4032,683,1575,1080,2262,culex
4083bb07-6b7a-4d9f-b427-0264b80e2612.jpeg,1024,1365,353,710,650,1010,culex
1f8f6c17-7f9d-49ac-8bc1-0ec3c7b12fff.jpeg,763,838,123,159,611,708,culex
9b284478-35c1-4532-bd22-1ca6ad640b0f.jpeg,3024,4032,544,1270,2204,2883,albopictus
9babd82e-f312-47b5-a634-c29ef5c0dac3.jpeg,768,1024,250,378,415,543,culex
c54b8393-6dc7-4238-9056-20c5e673e435.jpeg,2379,1547,1193,817,1646,1241,culex
28a4eaf9-b6ca-40ef-92cc-3ed7855fc75f.jpeg,1932,2576,734,805,1262,1414,albopictus
dd45843d-7d98-4370-9ff6-95eca4c02612.jpeg,768,1024,200,714,349,913,albopictus
c6eab30b-a893-4137-9ce5-0176bedaa8ab.jpeg,2268,4032,987,1511,1368,1991,culex
cff487dd-2d64-47a9-84a2-e56f4e2c8b4c.jpeg,1365,1024,274,412,435,636,culex
81e2ef1b-cb2b-4b58-8549-823d414c56fe.jpeg,1024,1365,310,620,536,787,culex
4b6b63fc-43c3-4428-8f41-2a6ea7eec91a.jpeg,1024,1365,144,244,732,990,anopheles
9e56254b-85d6-4ed7-8bd2-baf65b4966dc.jpeg,768,1024,50,195,569,911,culex
830419d9-11ef-4f6e-8d13-3febe5778a37.jpeg,2896,2896,1963,1683,2839,2608,culex
2d558c5a-b1b2-46d1-913a-15b5863f8de7.jpeg,2048,922,1061,328,1353,805,culex
db7c5d19-2d57-4660-b386-704838ccc167.jpeg,2448,3264,832,1199,1627,2414,albopictus
e0cad35c-7933-4aa6-bf47-5b349672b2ab.jpeg,768,1024,247,406,580,719,japonicus/koreicus
c6452ae6-0b2f-4fb9-886b-b775eabb620e.jpeg,2976,3968,1563,2421,1935,2810,albopictus
ac190a98-7bf9-4ba1-9070-b252422e33b7.jpeg,1056,961,159,333,823,920,albopictus
0a76be38-856f-4135-8011-5d022bd78ce8.jpeg,3024,4032,1814,1603,2147,1947,albopictus
665e7db3-1bac-4dec-bcb5-f32690cb984d.jpeg,3000,4000,174,1658,1561,3088,albopictus
e34f4743-7dc1-49e1-bf54-d2f86e149877.jpeg,3120,4160,1281,1808,1597,2174,culex
6f44633c-9551-46c2-bad1-dc31bc0807fe.jpeg,4000,3000,670,69,3027,2058,albopictus
fdd4895f-e3b2-4190-8326-006ba90488e2.jpeg,768,1024,300,359,442,547,albopictus
bacad92f-2a66-490c-8fa2-3194cbb9eddc.jpeg,1440,2560,201,822,1277,1659,albopictus
0734bf90-10e7-4bfd-a3fd-0549295f37f1.jpeg,3120,4208,1087,2065,1435,2371,albopictus
9ac73cf2-6b61-47f2-b595-346cb82b8cd3.jpeg,1365,1024,970,201,1238,467,culex
9e35aab7-c5fa-42ed-b1bf-0f891e015a73.jpeg,1024,1818,442,752,750,1068,culex
8b9b0c19-93f0-425e-b2cb-ca713b902345.jpeg,3000,3000,1270,1327,1673,1738,culiseta
589fdec7-5d8b-47bf-8758-f973dcf53699.jpeg,3024,4032,1446,2139,1725,2632,culex
da603f4d-f202-421e-8e96-311b3093bf0c.jpeg,1109,755,282,185,776,511,albopictus
64789018-e324-4804-98d9-1deb72b281b7.jpeg,768,1024,364,160,738,655,culex
c352eb95-40a8-41ad-ada3-90d25a8ac992.jpeg,3024,4032,1277,1694,1855,2497,culiseta
049b59b4-08a7-4252-8cb9-3df57e282683.jpeg,768,1024,273,525,566,747,japonicus/koreicus
759c9354-a550-403e-9c99-0f3b4c45a132.jpeg,1908,4032,750,1826,1176,2293,albopictus
015c529e-3f0b-45d7-a623-aae93beca6a7.jpeg,1365,1024,856,352,1184,602,culex
3d29ea53-3a7c-49b6-95e3-33ac1b42c3f7.jpeg,3024,4032,1148,1862,1744,2296,culex
8b367b12-69d8-48d7-8942-bfe65f0bec90.jpeg,1024,1365,525,786,636,892,culex
b44df936-a5ac-4da4-a8ec-45c72b58274c.jpeg,1024,1818,457,762,644,1019,culex
496a718f-e269-4482-afda-d72716c2bb9e.jpeg,4896,3672,2072,1133,3477,2438,culex
e31d98ff-18b7-4048-9a86-c7821d7bd1d9.jpeg,3120,4160,1650,448,2014,854,albopictus
74da70a0-72bb-4e7c-8b2a-295729a49389.jpeg,1547,1130,550,166,1146,818,japonicus/koreicus
525ebeee-2b68-4aab-81f5-775cc0ccd43a.jpeg,768,1024,267,404,421,570,culex
b4a8d6a4-f30c-4843-bc31-ad80f5c96175.jpeg,4032,3024,770,1240,1773,2226,albopictus
3eddd702-2f8c-4722-b5ff-7c37acaed880.jpeg,3024,4032,1138,1771,1772,2295,albopictus
3ca22af3-7f0b-4b12-82c1-12d7e9338a34.jpeg,1932,2576,521,1051,1165,1821,culex
8ad75a2b-e55f-4cb6-88c0-0473a8e193f5.jpeg,1045,702,490,19,948,482,aegypti
9252d5d2-a091-4066-9e6b-2131b02525f6.jpeg,2448,3264,950,1444,1436,1756,albopictus
4886db35-b007-4766-bed0-c18a4257e807.jpeg,3024,4032,657,1676,2134,2684,culex
9681b9a3-44e7-4520-b4f7-3b1f1839021b.jpeg,4032,3024,1754,1095,2745,2146,culex
8e2e8309-e123-4123-b647-0fea5f98d9c6.jpeg,492,1024,18,117,356,530,culex
b0402b5d-fc14-495e-aaff-d4592eae8e28.jpeg,4248,5664,2010,2656,2699,3266,albopictus
d1077109-e48b-41a8-8d98-30c81357010b.jpeg,3024,4032,734,1675,1832,2709,culiseta
117c945e-4ff7-4339-bc53-6c848170a0cf.jpeg,1816,4032,653,1730,952,2280,albopictus
f317d370-624b-4006-b79d-d00000f89cde.jpeg,3840,2160,1121,158,2687,1825,albopictus
c6ae5e1a-fb4a-49cc-b9ed-aa5fabf83007.jpeg,3024,4032,774,866,2995,2543,culex
166dfc20-1d72-4efe-ad35-c6880d61d3d1.jpeg,3024,4032,1106,2082,1605,2436,culex
6c73df08-df99-4121-b4ea-1e6317dcfb97.jpeg,768,1024,327,472,440,581,culex
2b99f8a6-3a6a-4065-81b6-cbc1dcd71479.jpeg,3000,4000,1146,1768,1848,2440,culex
